card_name,card_type,color,cmc,power_rank,power_score,pctrank_power,deck_count,total_copies,unscored,unscored_reason,prevalence_flat,prevalence_placement,prevalence_prestige,prevalence_combined,pctrank_prevalence_flat,pctrank_prevalence_placement,pctrank_prevalence_prestige,pctrank_prevalence_combined,gap_flat,gap_placement,gap_prestige,gap_combined
Knight of the Reliquary,Creature,Multicolor,3.0,4132.0,23612.0,74.92492492492492,18,65,False,scored,0.052803,0.091662,0.05005,0.086062,78.11244979919678,84.83935742971887,77.20883534136546,83.33333333333333,3.1875248742718583,9.91443250479395,2.283910416440534,8.408408408408405
Persist,Sorcery,Black,2.0,16923.0,10821.0,25.075075075075077,1,3,False,scored,0.002437,0.00497,0.001502,0.003427,28.162650602409638,45.43172690763052,21.686746987951807,43.57429718875502,3.087575527334561,20.356651832555443,-3.38832808712327,18.49922211367994
Overwhelming Splendor,Enchantment,White,8.0,20317.0,7427.0,16.816816816816818,2,2,False,scored,0.001625,0.003865,0.002002,0.002666,19.67871485943775,40.16064257028113,29.66867469879518,39.45783132530121,2.8618980426209326,23.34382575346431,12.851857881978361,22.64101450848439
Fatal Push,Instant,Black,1.0,917.0,26827.0,93.84384384384384,177,504,False,scored,0.409423,0.368857,0.377878,0.444021,96.4859437751004,96.5863453815261,96.3855421686747,96.78714859437751,2.6420999312565527,2.7425015376822586,2.541698324830861,2.9433047505336702
"Greymond, Avacyn's Stalwart",Creature,White,4.0,24669.0,3075.0,4.954954954954955,1,1,False,scored,0.000812,0.0,0.001502,0.0,7.228915662650603,13.504016064257028,21.686746987951807,13.504016064257028,2.2739607076956476,8.549061109302073,16.73179203299685,8.549061109302073
Wishclaw Talisman,Artifact,Black,2.0,6328.0,21416.0,66.21621621621621,12,30,False,scored,0.02437,0.008835,0.024024,0.012186,68.47389558232932,50.30120481927711,68.42369477911646,56.42570281124498,2.257679366113109,-15.9150113969391,2.207478562900249,-9.790513404971229
Vampire Hexmage,Creature,Black,2.0,7561.0,20183.0,58.70870870870871,4,16,False,scored,0.012998,0.033131,0.012012,0.022848,60.94377510040161,69.87951807228916,59.63855421686747,65.11044176706827,2.2350663916928966,11.170809363580446,0.9298455081587562,6.401733058359554
Careful Study,Sorcery,Blue,1.0,7777.0,19967.0,57.65765765765766,5,15,False,scored,0.012185,0.01767,0.007508,0.012186,59.588353413654616,60.24096385542169,52.359437751004016,56.42570281124498,1.9306957559969575,2.5833061977640313,-5.298219906653642,-1.2319548464126768
Baleful Strix,Creature,Multicolor,2.0,2211.0,25533.0,84.08408408408408,43,123,False,scored,0.099919,0.135284,0.086587,0.102818,85.99397590361446,89.65863453815261,84.83935742971887,85.69277108433735,1.9098918195303725,5.574550454068529,0.7552733456347909,1.6086870002532692
Flame of Anor,Instant,Multicolor,3.0,4969.0,22775.0,73.12312312312312,10,50,False,scored,0.040617,0.099945,0.039039,0.117669,74.94979919678715,85.7429718875502,74.44779116465864,87.55020080321285,1.8266760736640322,12.619848764427076,1.3246680415355172,14.427077680089724
"Minsc & Boo, Timeless Heroes",Planeswalker,Multicolor,4.0,3612.0,24132.0,76.87687687687688,36,70,False,scored,0.056864,0.076201,0.060561,0.085682,78.56425702811245,82.58032128514056,80.12048192771084,83.23293172690764,1.6873801512355726,5.703444408263678,3.2436050508339633,6.356054850030759
Felidar Guardian,Creature,White,4.0,24266.0,3478.0,5.555555555555555,1,1,False,scored,0.000812,0.001657,0.000501,0.001142,7.228915662650603,33.9859437751004,5.271084337349397,33.433734939759034,1.6733601070950472,28.430388219544845,-0.28447121820615795,27.878179384203477
Curse of Death's Hold,Enchantment,Black,5.0,19459.0,8285.0,18.31831831831832,2,2,False,scored,0.001625,0.003865,0.002002,0.002666,19.67871485943775,40.16064257028113,29.66867469879518,39.45783132530121,1.3603965411194316,21.842324251962808,11.35035638047686,21.139513006982888
Portent,Sorcery,Blue,1.0,8529.0,19215.0,50.6006006006006,7,9,False,scored,0.007311,0.004417,0.010511,0.003046,51.907630522088354,43.22289156626506,57.07831325301205,41.91767068273092,1.3070299214877537,-7.377709034335538,6.477712652411448,-8.682929917869679
Fyndhorn Elves,Creature,Green,1.0,8491.0,19253.0,51.051051051051054,3,9,False,scored,0.007311,0.018222,0.004505,0.012567,51.907630522088354,61.596385542168676,43.92570281124498,57.58032128514056,0.8565794710372998,10.545334491117622,-7.125348239806073,6.529270234089509
Shriekmaw,Creature,Black,5.0,13288.0,14456.0,35.885885885885884,2,4,False,scored,0.003249,0.001657,0.002002,0.001142,36.64658634538153,33.9859437751004,29.66867469879518,33.433734939759034,0.760700459495645,-1.8999421107854815,-6.2172111870907045,-2.4521509461268494
Chain Lightning,Sorcery,Red,1.0,8112.0,19632.0,54.354354354354356,8,11,False,scored,0.008936,0.029818,0.008008,0.025895,54.71887550200803,68.02208835341365,53.56425702811245,66.76706827309236,0.3645211476536758,13.667733999059294,-0.7900973262419058,12.412713918738007
"Vilis, Broker of Blood",Creature,Black,8.0,23895.0,3849.0,6.906906906906907,1,1,False,scored,0.000812,0.000552,0.000501,0.000381,7.228915662650603,28.664658634538153,5.271084337349397,28.313253012048193,0.3220087557436955,21.757751727631245,-1.6358225695575097,21.406346105141285
Territory Culler,Creature,Green,5.0,8826.0,18918.0,49.0990990990991,6,8,False,scored,0.006499,0.00497,0.008509,0.009139,49.34738955823293,45.43172690763052,54.51807228915663,52.610441767068274,0.24829045913383396,-3.66737219146858,5.418973190057528,3.511342667969174
Starfield Shepherd,Creature,White,5.0,13190.0,14554.0,36.486486486486484,1,4,False,scored,0.003249,0.015461,0.002002,0.010663,36.64658634538153,57.98192771084337,29.66867469879518,54.56827309236948,0.16009985889504463,21.495441224356888,-6.817811787691305,18.081786605882996
Call Forth the Tempest,Sorcery,Red,8.0,23844.0,3900.0,7.207207207207207,1,1,False,scored,0.000812,0.0,0.000501,0.0,7.228915662650603,13.504016064257028,5.271084337349397,13.504016064257028,0.02170845544339528,6.296808857049821,-1.93612286985781,6.296808857049821
Sapphire Medallion,Artifact,Colorless,2.0,18435.0,9309.0,19.66966966966967,1,2,False,scored,0.001625,0.001104,0.001001,0.000762,19.67871485943775,31.12449799196787,14.407630522088354,30.42168674698795,0.009045189768080775,11.454828322298201,-5.262039147581316,10.752017077318282
Pre-War Formalwear,Artifact,White,3.0,4776.0,22968.0,74.32432432432432,33,46,False,scored,0.037368,0.039757,0.031532,0.036938,74.19678714859438,72.38955823293173,71.4859437751004,71.3855421686747,-0.12753717572994105,-1.9347660913925893,-2.8383805492239276,-2.938782155649619
Crop Rotation,Instant,Green,1.0,993.0,26751.0,93.09309309309309,55,210,False,scored,0.170593,0.195472,0.174675,0.187738,92.72088353413655,93.37349397590361,92.6706827309237,92.8714859437751,-0.3722095589565413,0.28040088281052533,-0.4224103621693871,-0.22160714931798964
Delver of Secrets,Creature,Blue,1.0,469.0,27275.0,96.996996996997,131,505,False,scored,0.410236,0.366648,0.464464,0.389566,96.5863453815261,96.4859437751004,96.88755020080322,96.3855421686747,-0.410651615470897,-0.5110532218966028,-0.1094467961937795,-0.6114548283222945
Ethersworn Canonist,Creature,White,2.0,18377.0,9367.0,20.12012012012012,2,2,False,scored,0.001625,0.0,0.002002,0.0,19.67871485943775,13.504016064257028,29.66867469879518,13.504016064257028,-0.4414052606823695,-6.616104055863092,9.54855457867506,-6.616104055863092
Sakashima's Student,Creature,Blue,4.0,15736.0,12008.0,28.67867867867868,1,3,False,scored,0.002437,0.0,0.001502,0.0,28.162650602409638,13.504016064257028,21.686746987951807,13.504016064257028,-0.5160280762690412,-15.174662614421651,-6.991931690726872,-15.174662614421651
Apostle's Blessing,Instant,Colorless,2.0,18360.0,9384.0,20.27027027027027,1,2,False,scored,0.001625,0.0,0.001001,0.0,19.67871485943775,13.504016064257028,14.407630522088354,13.504016064257028,-0.5915554108325196,-6.766254206013242,-5.862639748181916,-6.766254206013242
Unholy Heat,Instant,Red,1.0,1609.0,26135.0,87.83783783783784,101,136,False,scored,0.110479,0.09884,0.128629,0.123382,87.1987951807229,85.4417670682731,89.20682730923694,88.00200803212851,-0.6390426571149419,-2.3960707695647443,1.3689894713991038,0.16417019429067636
Misthollow Griffin,Creature,Blue,4.0,15674.0,12070.0,28.82882882882883,1,3,False,scored,0.002437,0.0,0.003003,0.0,28.162650602409638,13.504016064257028,37.55020080321285,13.504016064257028,-0.6661782264191913,-15.324812764571801,8.721371974384024,-15.324812764571801
Not of This World,Instant,Colorless,7.0,23622.0,4122.0,7.957957957957958,1,1,False,scored,0.000812,0.0,0.001502,0.0,7.228915662650603,13.504016064257028,21.686746987951807,13.504016064257028,-0.7290422953073552,5.54605810629907,13.728789029993848,5.54605810629907
Azorius Signet,Artifact,Colorless,2.0,18272.0,9472.0,20.42042042042042,1,2,False,scored,0.001625,0.0,0.003003,0.0,19.67871485943775,13.504016064257028,37.55020080321285,13.504016064257028,-0.7417055609826697,-6.916404356163392,17.129780382792433,-6.916404356163392
Arclight Phoenix,Creature,Red,4.0,9538.0,18206.0,47.5975975975976,2,7,False,scored,0.005686,0.022639,0.003504,0.015613,46.4859437751004,64.85943775100401,39.558232931726906,59.63855421686747,-1.1116538224971961,17.26184015340641,-8.039364665870693,12.04095661926987
"Grist, the Hunger Tide",Planeswalker,Multicolor,3.0,3936.0,23808.0,75.67567567567568,38,46,False,scored,0.037368,0.044174,0.040541,0.04265,74.19678714859438,74.24698795180723,74.8995983935743,73.99598393574297,-1.4788885270812955,-1.4286877238684497,-0.776077282101383,-1.6796917399327072
"Tamiyo, Inquisitive Student",Creature,Blue,1.0,42.0,27702.0,99.3993993993994,207,693,False,scored,0.562957,0.642739,0.516016,0.728865,97.89156626506023,97.99196787148594,97.08835341365462,98.09236947791165,-1.5078331343391653,-1.4074315279134595,-2.3110459857447836,-1.3070299214877537
Battle Cry Goblin,Creature,Red,2.0,2897.0,24847.0,81.08108108108108,20,74,False,scored,0.060114,0.114301,0.076076,0.113861,79.56827309236948,87.24899598393574,82.73092369477912,87.04819277108433,-1.5128079887116002,6.167914902854662,1.6498426136980413,5.96711169000325
Llanowar Elves,Creature,Green,1.0,8000.0,19744.0,54.8048048048048,4,10,False,scored,0.008123,0.018222,0.006006,0.012567,53.26305220883534,61.596385542168676,47.99196787148594,57.58032128514056,-1.541752595969463,6.791580737363873,-6.812836933318863,2.77551648033576
Aetherflux Reservoir,Artifact,Colorless,4.0,15005.0,12739.0,29.72972972972973,3,3,False,scored,0.002437,0.0,0.002503,0.0,28.162650602409638,13.504016064257028,35.19076305220884,13.504016064257028,-1.567079127320092,-16.225713665472703,5.461033322479107,-16.225713665472703
Skewer the Critics,Sorcery,Red,3.0,12333.0,15411.0,38.288288288288285,1,4,False,scored,0.003249,0.01767,0.002002,0.012186,36.64658634538153,60.24096385542169,29.66867469879518,56.42570281124498,-1.6417019429067565,21.952675567133404,-8.619613589493106,18.137414522956696
Grand Abolisher,Creature,White,2.0,18063.0,9681.0,21.32132132132132,1,2,False,scored,0.001625,0.007731,0.001001,0.005331,19.67871485943775,48.59437751004016,14.407630522088354,46.4859437751004,-1.6426064618835703,27.27305618871884,-6.913690799232967,25.16462245377908
Pashalik Mons,Creature,Red,3.0,12257.0,15487.0,38.58858858858859,4,4,False,scored,0.003249,0.008283,0.002002,0.005712,36.64658634538153,49.096385542168676,29.66867469879518,46.83734939759036,-1.9420022432070638,10.507796953580083,-8.919913889793413,8.248760809001766
Noble Hierarch,Creature,Green,1.0,1494.0,26250.0,88.88888888888889,38,133,False,scored,0.108042,0.098288,0.090591,0.07083,86.84738955823293,85.24096385542168,85.14056224899598,80.3714859437751,-2.0414993306559523,-3.647925033467203,-3.748326639892909,-8.517402945113787
Bontu's Last Reckoning,Sorcery,Black,3.0,22888.0,4856.0,9.30930930930931,1,1,False,scored,0.000812,0.0,0.001502,0.0,7.228915662650603,13.504016064257028,21.686746987951807,13.504016064257028,-2.080393646658707,4.194706754947719,12.377437678642497,4.194706754947719
Dragon's Rage Channeler,Creature,Red,1.0,122.0,27622.0,99.0990990990991,141,562,False,scored,0.456539,0.438432,0.523524,0.486672,96.98795180722891,97.18875502008032,97.48995983935743,97.08835341365462,-2.1111472918701963,-1.9103440790187847,-1.6091392597416814,-2.0107456854444905
Manamorphose,Instant,Colorless,2.0,6409.0,21335.0,65.91591591591592,5,18,False,scored,0.014622,0.033131,0.014014,0.033511,62.80120481927711,69.87951807228916,62.09839357429719,69.7289156626506,-3.114711096638807,3.9636021563732413,-3.8175223416187265,3.8129997467346897
Gilded Drake,Creature,Blue,2.0,6293.0,21451.0,66.66666666666667,7,19,False,scored,0.015435,0.019326,0.019019,0.015613,63.403614457831324,62.24899598393574,65.61244979919678,59.63855421686747,-3.2630522088353473,-4.417670682730929,-1.05421686746989,-7.0281124497992025
Glistener Elf,Creature,Green,1.0,8205.0,19539.0,52.852852852852855,2,8,False,scored,0.006499,0.0,0.012012,0.0,49.34738955823293,13.504016064257028,59.63855421686747,13.504016064257028,-3.505463294619922,-39.348836788595825,6.7857013640146135,-39.348836788595825
Icetill Explorer,Creature,Green,4.0,8971.0,18773.0,48.1981981981982,5,6,False,scored,0.004874,0.0127,0.004004,0.014851,44.6285140562249,54.21686746987952,41.61646586345382,58.63453815261044,-3.5696841419732976,6.018669271681318,-6.58173233474438,10.43633995441224
Void Rend,Instant,Multicolor,3.0,22228.0,5516.0,10.81081081081081,1,1,False,scored,0.000812,0.004417,0.000501,0.003046,7.228915662650603,43.22289156626506,5.271084337349397,41.91767068273092,-3.581895148160208,32.412080755454255,-5.539726473461413,31.10685987192011
Charming Prince,Creature,White,2.0,6985.0,20759.0,62.46246246246246,4,14,False,scored,0.011373,0.019326,0.013514,0.015613,58.58433734939759,62.24899598393574,61.54618473895582,59.63855421686747,-3.8781251130648684,-0.21346647852671907,-0.9162777235066386,-2.8239082455949926
Ignoble Hierarch,Creature,Green,1.0,1716.0,26028.0,87.08708708708708,26,98,False,scored,0.07961,0.094423,0.070571,0.071592,83.13253012048193,85.04016064257029,82.0281124497992,80.57228915662651,-3.9545569666051534,-2.0469264445167994,-5.058974637287889,-6.514797930460574
Ice-Fang Coatl,Creature,Multicolor,2.0,2946.0,24798.0,80.48048048048048,16,55,False,scored,0.044679,0.082275,0.041041,0.08035,76.45582329317268,83.53413654618474,75.20080321285141,82.429718875502,-4.024657187307795,3.05365606570426,-5.279677267629069,1.9492383950215242
Preordain,Sorcery,Blue,1.0,1586.0,26158.0,88.28828828828829,61,103,False,scored,0.083672,0.083379,0.082082,0.069688,84.1867469879518,83.68473895582329,84.03614457831326,79.76907630522088,-4.1015413003364785,-4.603549332464993,-4.25214370997503,-8.519211983067407
Cabal Therapy,Sorcery,Black,1.0,836.0,26908.0,94.14414414414415,72,162,False,scored,0.1316,0.075097,0.143143,0.088347,89.95983935742971,82.2289156626506,90.56224899598394,83.63453815261045,-4.184304786714435,-11.915228481493543,-3.581895148160214,-10.509605991533704
Soulherder,Creature,Multicolor,3.0,11738.0,16006.0,40.84084084084084,4,4,False,scored,0.003249,0.00497,0.003504,0.004189,36.64658634538153,45.43172690763052,39.558232931726906,44.528112449799195,-4.194254495459312,4.590886066789679,-1.2826079091139349,3.687271608958355
Predatory Sliver,Creature,Green,2.0,17324.0,10420.0,24.024024024024023,1,2,False,scored,0.001625,0.0,0.001001,0.0,19.67871485943775,13.504016064257028,14.407630522088354,13.504016064257028,-4.345309164586272,-10.520007959766994,-9.616393501935669,-10.520007959766994
Anje's Ravager,Creature,Red,3.0,11702.0,16042.0,41.14114114114114,1,4,False,scored,0.003249,0.0,0.004004,0.0,36.64658634538153,13.504016064257028,41.61646586345382,13.504016064257028,-4.494554795759612,-27.63712507688411,0.47532472231267775,-27.63712507688411
"Squee, the Immortal",Creature,Red,3.0,21840.0,5904.0,11.861861861861861,1,1,False,scored,0.000812,0.0,0.000501,0.0,7.228915662650603,13.504016064257028,5.271084337349397,13.504016064257028,-4.632946199211259,1.642154202395167,-6.590777524512464,1.642154202395167
Etched Champion,Creature,Colorless,3.0,11496.0,16248.0,41.44144144144144,1,4,False,scored,0.003249,0.0,0.002002,0.0,36.64658634538153,13.504016064257028,29.66867469879518,13.504016064257028,-4.794855096059912,-27.93742537718441,-11.772766742646262,-27.93742537718441
Nihil Spellbomb,Artifact,Colorless,1.0,1635.0,26109.0,87.53753753753755,49,94,False,scored,0.076361,0.048592,0.068068,0.069688,82.68072289156626,75.40160642570281,81.52610441767068,79.76907630522088,-4.8568146459712835,-12.135931111834736,-6.011433119866865,-7.7684612323166675
Brainsurge,Instant,Blue,3.0,21826.0,5918.0,12.162162162162163,1,1,False,scored,0.000812,0.004417,0.000501,0.003046,7.228915662650603,43.22289156626506,5.271084337349397,41.91767068273092,-4.933246499511561,31.0607294041029,-6.891077824812766,29.75550852056876
"Ajani, Nacatl Pariah",Creature,White,2.0,2162.0,25582.0,84.23423423423424,16,73,False,scored,0.059301,0.03037,0.066567,0.03313,79.26706827309236,68.37349397590361,81.32530120481928,69.32730923694778,-4.967165961141873,-15.860740258330623,-2.9089330294149534,-14.906924997286453
Red Elemental Blast,Instant,Red,1.0,1655.0,26089.0,87.38738738738739,40,90,False,scored,0.073111,0.049696,0.069069,0.046458,82.3293172690763,75.85341365461848,81.72690763052209,74.39759036144578,-5.058070118311093,-11.533973732768914,-5.6604797568653,-12.989797025941613
Sudden Edict,Instant,Black,2.0,6878.0,20866.0,63.813813813813816,6,14,False,scored,0.011373,0.03037,0.007007,0.020944,58.58433734939759,68.37349397590361,51.15461847389558,63.002008032128515,-5.229476464416223,4.559680162089798,-12.659195339918234,-0.811805781685301
Grindstone,Artifact,Colorless,1.0,1490.0,26254.0,89.03903903903904,47,100,False,scored,0.081235,0.060188,0.078579,0.053694,83.63453815261045,78.56425702811245,83.08232931726907,76.355421686747,-5.404500886428593,-10.474782010926589,-5.956709721769968,-12.683617352292046
